1 1:-39.68577 2:-15.580724 3:5.9935546 4:-11.56743 5:1.2343332 6:2.2139473 7:-4.499535 8:-0.021773398 9:2.4470057 10:-2.2029264 11:0.22550021 12:0.72049886 13:-0.4102013 14:-39.68577 15:-15.580724 16:5.9935546 17:-11.56743 18:1.2343332 19:2.2139473 20:-4.499535 21:-0.021773398 22:2.4470057 23:-2.2029264 24:0.22550021 25:0.72049886 26:-0.4102013 
1 1:306.23624 2:18.473736 3:2.690715 4:-4.437919 5:3.9050632 6:-0.089713305 7:0.3592994 8:-7.2143044 9:4.1468844 10:-2.745087 11:5.393395 12:-5.311124 13:3.6268733 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:306.23624 2:18.473736 3:2.690715 4:-4.437919 5:3.9050632 6:-0.089713305 7:0.3592994 8:-7.2143044 9:4.1468844 10:-2.745087 11:5.393395 12:-5.311124 13:3.6268733 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:311.66714 2:17.458286 3:0.16988105 4:-5.0915947 5:5.0278573 6:1.6941761 7:-0.874216 8:-6.88475 9:6.442886 10:-3.1021843 11:5.5285025 12:-6.9206133 13:3.5041473 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:311.66714 2:17.458286 3:0.16988105 4:-5.0915947 5:5.0278573 6:1.6941761 7:-0.874216 8:-6.88475 9:6.442886 10:-3.1021843 11:5.5285025 12:-6.9206133 13:3.5041473 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:308.11426 2:16.351833 3:-2.8878858 4:-3.0143065 5:6.685236 6:1.9795485 7:-2.3032007 8:-5.0201435 9:9.832299 10:-2.3593717 11:4.6193385 12:-7.9229383 13:5.0797906 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:308.11426 2:16.351833 3:-2.8878858 4:-3.0143065 5:6.685236 6:1.9795485 7:-2.3032007 8:-5.0201435 9:9.832299 10:-2.3593717 11:4.6193385 12:-7.9229383 13:5.0797906 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:312.1245 2:13.1650915 3:-2.320374 4:-0.18575561 5:4.728211 6:0.54609543 7:-0.77095836 8:-4.0679736 9:10.393635 10:-3.6714427 11:4.552412 12:-5.9560785 13:4.3043704 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:312.1245 2:13.1650915 3:-2.320374 4:-0.18575561 5:4.728211 6:0.54609543 7:-0.77095836 8:-4.0679736 9:10.393635 10:-3.6714427 11:4.552412 12:-5.9560785 13:4.3043704 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:316.8285 2:11.474622 3:-0.68742734 4:3.2636847 5:2.8245194 6:-1.6754695 7:-1.2131379 8:-3.366543 9:10.119467 10:-6.016382 11:4.4283967 12:-4.5767384 13:3.9261146 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:316.8285 2:11.474622 3:-0.68742734 4:3.2636847 5:2.8245194 6:-1.6754695 7:-1.2131379 8:-3.366543 9:10.119467 10:-6.016382 11:4.4283967 12:-4.5767384 13:3.9261146 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:311.98306 2:11.0113125 3:1.5799191 4:7.6387844 5:2.2613826 6:-4.9643254 7:-0.1542058 8:-2.3075595 9:7.953544 10:-5.447016 11:5.2479873 12:-5.161721 13:2.769678 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:311.98306 2:11.0113125 3:1.5799191 4:7.6387844 5:2.2613826 6:-4.9643254 7:-0.1542058 8:-2.3075595 9:7.953544 10:-5.447016 11:5.2479873 12:-5.161721 13:2.769678 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:311.68094 2:9.03805 3:4.630159 4:11.344604 5:-0.5494781 6:-3.8197353 7:0.80178267 8:-4.660431 9:5.409053 10:-3.3138485 11:5.620171 12:-6.0195413 13:3.2170506 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:311.68094 2:9.03805 3:4.630159 4:11.344604 5:-0.5494781 6:-3.8197353 7:0.80178267 8:-4.660431 9:5.409053 10:-3.3138485 11:5.620171 12:-6.0195413 13:3.2170506 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:310.48163 2:5.956636 3:10.527577 4:12.725975 5:-1.8530507 6:-1.8288515 7:0.6480701 8:-7.625987 9:5.5107837 10:-3.7114587 11:4.0628505 12:-5.9017925 13:3.3805094 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:310.48163 2:5.956636 3:10.527577 4:12.725975 5:-1.8530507 6:-1.8288515 7:0.6480701 8:-7.625987 9:5.5107837 10:-3.7114587 11:4.0628505 12:-5.9017925 13:3.3805094 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:304.94598 2:6.4635053 3:13.102464 4:12.183247 5:-1.0238055 6:-0.98966914 7:1.4761451 8:-6.5159583 9:5.084256 10:-4.0189133 11:3.3694427 12:-6.987536 13:2.5271187 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:304.94598 2:6.4635053 3:13.102464 4:12.183247 5:-1.0238055 6:-0.98966914 7:1.4761451 8:-6.5159583 9:5.084256 10:-4.0189133 11:3.3694427 12:-6.987536 13:2.5271187 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:295.09375 2:6.532933 3:14.776803 4:15.167291 5:-1.0420823 6:-2.7803857 7:3.9885776 8:-5.025863 9:1.8708363 10:-5.15503 11:3.9305437 12:-4.8040376 13:1.2496669 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:295.09375 2:6.532933 3:14.776803 4:15.167291 5:-1.0420823 6:-2.7803857 7:3.9885776 8:-5.025863 9:1.8708363 10:-5.15503 11:3.9305437 12:-4.8040376 13:1.2496669 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:275.79608 2:11.268145 3:11.580259 4:12.729849 5:7.7559085 6:-6.8137317 7:1.2648251 8:-6.9035554 9:4.719769 10:-2.693551 11:2.206478 12:-5.3571215 13:2.680905 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:275.79608 2:11.268145 3:11.580259 4:12.729849 5:7.7559085 6:-6.8137317 7:1.2648251 8:-6.9035554 9:4.719769 10:-2.693551 11:2.206478 12:-5.3571215 13:2.680905 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:257.81216 2:10.751946 3:7.8295703 4:6.359581 5:8.894228 6:-4.0464883 7:-0.4312424 8:-5.7837186 9:6.0858784 10:-2.4315286 11:2.857529 12:-4.525682 13:2.9281688 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:257.81216 2:10.751946 3:7.8295703 4:6.359581 5:8.894228 6:-4.0464883 7:-0.4312424 8:-5.7837186 9:6.0858784 10:-2.4315286 11:2.857529 12:-4.525682 13:2.9281688 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:246.81308 2:7.5721846 3:5.178723 4:7.233608 5:8.462927 6:-2.3570209 7:0.36513767 8:-4.3904157 9:4.5443044 10:-4.2080398 11:2.0681574 12:-5.050918 13:2.7035491 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:246.81308 2:7.5721846 3:5.178723 4:7.233608 5:8.462927 6:-2.3570209 7:0.36513767 8:-4.3904157 9:4.5443044 10:-4.2080398 11:2.0681574 12:-5.050918 13:2.7035491 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:236.37003 2:4.8087606 3:2.9730601 4:6.338479 5:8.672488 6:-2.401727 7:-0.20512164 8:-7.4362044 9:3.4188266 10:-1.8227246 11:4.775853 12:-2.3481123 13:3.5867798 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:236.37003 2:4.8087606 3:2.9730601 4:6.338479 5:8.672488 6:-2.401727 7:-0.20512164 8:-7.4362044 9:3.4188266 10:-1.8227246 11:4.775853 12:-2.3481123 13:3.5867798 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:233.68279 2:9.693711 3:9.44926 4:5.238184 5:5.562214 6:-4.140684 7:1.7743425 8:-5.7225857 9:3.9615934 10:-1.566183 11:3.3497639 12:-4.004078 13:3.1986647 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:233.68279 2:9.693711 3:9.44926 4:5.238184 5:5.562214 6:-4.140684 7:1.7743425 8:-5.7225857 9:3.9615934 10:-1.566183 11:3.3497639 12:-4.004078 13:3.1986647 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:235.75262 2:10.26528 3:8.573069 4:4.9608607 5:3.1452668 6:-4.472245 7:3.422189 8:-5.101768 9:2.2768419 10:-4.5426207 11:1.6344446 12:-5.1763577 13:2.4796555 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:235.75262 2:10.26528 3:8.573069 4:4.9608607 5:3.1452668 6:-4.472245 7:3.422189 8:-5.101768 9:2.2768419 10:-4.5426207 11:1.6344446 12:-5.1763577 13:2.4796555 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:233.73752 2:11.911865 3:8.886543 4:4.3133516 5:5.236834 6:-3.2132099 7:1.5893561 8:-5.6578927 9:5.496964 10:-5.5139956 11:2.9967976 12:-3.1748724 13:3.0880585 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:233.73752 2:11.911865 3:8.886543 4:4.3133516 5:5.236834 6:-3.2132099 7:1.5893561 8:-5.6578927 9:5.496964 10:-5.5139956 11:2.9967976 12:-3.1748724 13:3.0880585 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:236.46335 2:11.219447 3:9.681017 4:4.670539 5:4.184182 6:-3.0414343 7:-1.0034077 8:-7.180278 9:7.0646586 10:-1.473339 11:3.0590951 12:-5.500534 13:2.1498582 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:236.46335 2:11.219447 3:9.681017 4:4.670539 5:4.184182 6:-3.0414343 7:-1.0034077 8:-7.180278 9:7.0646586 10:-1.473339 11:3.0590951 12:-5.500534 13:2.1498582 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:260.23566 2:4.3259406 3:7.3206444 4:8.40372 5:2.7329717 6:0.8657342 7:-1.0798843 8:-4.6194286 9:4.268805 10:-3.4455867 11:3.0070786 12:-6.477455 13:3.0196714 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:260.23566 2:4.3259406 3:7.3206444 4:8.40372 5:2.7329717 6:0.8657342 7:-1.0798843 8:-4.6194286 9:4.268805 10:-3.4455867 11:3.0070786 12:-6.477455 13:3.0196714 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:239.11018 2:9.599783 3:6.7984915 4:0.6975532 5:5.000797 6:-1.4338638 7:0.49990293 8:-5.0111003 9:2.9543746 10:-2.8293252 11:4.1018357 12:-3.5903265 13:3.1433241 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:239.11018 2:9.599783 3:6.7984915 4:0.6975532 5:5.000797 6:-1.4338638 7:0.49990293 8:-5.0111003 9:2.9543746 10:-2.8293252 11:4.1018357 12:-3.5903265 13:3.1433241 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:301.407 2:20.509594 3:1.9002103 4:-8.354392 5:-0.8973196 6:-2.9834232 7:1.7703335 8:-6.3884783 9:3.8592288 10:-2.605925 11:8.797782 12:-6.0382895 13:5.0610523 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:301.407 2:20.509594 3:1.9002103 4:-8.354392 5:-0.8973196 6:-2.9834232 7:1.7703335 8:-6.3884783 9:3.8592288 10:-2.605925 11:8.797782 12:-6.0382895 13:5.0610523 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:311.8793 2:21.33461 3:-0.23771596 4:-8.437702 5:-3.347797 6:0.005451782 7:2.8593452 8:-6.2279644 9:6.2563405 10:-1.81396 11:9.589271 12:-7.949855 13:5.006281 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:311.8793 2:21.33461 3:-0.23771596 4:-8.437702 5:-3.347797 6:0.005451782 7:2.8593452 8:-6.2279644 9:6.2563405 10:-1.81396 11:9.589271 12:-7.949855 13:5.006281 14:311.8793 15:21.33461 16:-0.23771596 17:-8.437702 18:-3.347797 19:0.005451782 20:2.8593452 21:-6.2279644 22:6.2563405 23:-1.81396 24:9.589271 25:-7.949855 26:5.006281 
1 1:311.03232 2:23.228926 3:-1.7130047 4:-8.529538 5:-1.8707403 6:-0.016572883 7:2.7616117 8:-5.8496776 9:7.834479 10:-3.322927 11:10.103993 12:-7.078418 13:3.2130613 14:311.03232 15:23.228926 16:-1.7130047 17:-8.529538 18:-1.8707403 19:-0.016572883 20:2.7616117 21:-5.8496776 22:7.834479 23:-3.322927 24:10.103993 25:-7.078418 26:3.2130613 
