1 1:-8.779255 2:-19.56631 3:2.031982 4:-1.7196842 5:0.76044804 6:-1.0682027 7:0.74320203 8:-0.8630574 9:0.9701695 10:-0.8479823 11:1.7006289 12:-0.79580915 13:1.2427422 14:-8.779255 15:-19.56631 16:2.031982 17:-1.7196842 18:0.76044804 19:-1.0682027 20:0.74320203 21:-0.8630574 22:0.9701695 23:-0.8479823 24:1.7006289 25:-0.79580915 26:1.2427422 
1 1:257.4244 2:17.026062 3:9.762711 4:-0.34939742 5:8.302907 6:-1.9754696 7:6.6074166 8:-2.5148299 9:3.844112 10:-5.622543 11:2.5759935 12:-3.9389954 13:6.5517726 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:267.91168 2:9.643309 3:9.249537 4:6.265416 5:4.5248036 6:-1.1200166 7:7.926609 8:-5.067065 9:4.5292263 10:-4.820077 11:0.9361469 12:-2.364197 13:4.4178686 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:280.01834 2:6.264871 3:6.396164 4:7.2242875 5:3.035083 6:0.16929586 7:7.614384 8:-5.506623 9:4.721832 10:-3.6016958 11:1.004041 12:-2.5457857 13:4.5512314 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:262.3362 2:9.797672 3:10.200705 4:3.0871398 5:3.2864466 6:2.4177618 7:9.235153 8:-4.136174 9:3.219456 10:-5.205725 11:0.47067943 12:-2.2299275 13:6.3579273 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:261.6083 2:7.228348 3:11.946961 4:3.501336 5:4.084923 6:4.075234 7:11.0164585 8:-5.750737 9:4.516019 10:-4.8547363 11:-0.95826644 12:-1.2039088 13:4.9857635 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:261.31778 2:9.651856 3:11.606038 4:4.9384966 5:8.10616 6:-0.17693897 7:6.6566644 8:-4.05964 9:3.1083703 10:-5.901107 11:-0.25823462 12:-2.6725287 13:4.4238386 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:263.91754 2:10.623467 3:10.044102 4:3.7784748 5:7.4274406 6:-0.52593553 7:7.3879986 8:-4.9435515 9:2.4154284 10:-6.289733 11:-0.9489569 12:-2.354809 13:4.2058954 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:280.6594 2:5.9756994 3:8.674094 4:-1.1644634 5:2.6482427 6:-1.9709862 7:4.0639043 8:-4.6470857 9:-0.4756793 10:-5.0831895 11:1.2719237 12:-3.565552 13:1.917918 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:265.36926 2:6.7703276 3:8.485274 4:0.42422044 5:3.2617292 6:-0.7130718 7:5.3899827 8:-5.255652 9:2.010225 10:-2.8082309 11:2.2690454 12:-2.2324662 13:2.4838712 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:258.36758 2:6.4130273 3:7.048249 4:0.7853814 5:1.070506 6:0.41083777 7:8.794008 8:-4.0409374 9:1.9984004 10:-4.9735966 11:2.331413 12:0.089261055 13:4.721718 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:259.63004 2:4.334873 3:7.4273047 4:-0.27480286 5:1.3810751 6:-2.061203 7:6.331205 8:-2.385823 9:1.1960189 10:-4.274253 11:0.830688 12:0.6728429 13:5.178884 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:255.09634 2:6.3826327 3:7.8350835 4:-0.9950808 5:-1.4932857 6:-2.3813956 7:6.1508574 8:-4.5542502 9:1.8029475 10:-3.0725083 11:3.198032 12:-0.10524061 13:4.3629208 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:253.57224 2:7.296539 3:6.885334 4:-1.6681256 5:0.3269477 6:-1.4491042 7:7.390899 8:-4.1003656 9:3.115487 10:-1.6557081 11:2.960601 12:-1.8998823 13:3.5676184 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:252.5449 2:7.651632 3:6.368336 4:-0.97011954 5:-0.7340486 6:-0.5753166 7:4.461719 8:-3.3817716 9:4.4859037 10:-4.1842165 11:4.650149 12:-2.7481658 13:1.3172444 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:253.84485 2:6.7324095 3:6.1256166 4:-1.2697338 5:-0.20399915 6:0.28346 7:4.779499 8:-2.6025033 9:5.2659144 10:-5.4942408 11:3.6791172 12:-0.34092107 13:2.5776641 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:253.23576 2:3.3684957 3:7.0233245 4:1.1219426 5:3.2222476 6:-0.03936876 7:4.793643 8:-4.4737997 9:3.0209708 10:-3.5563362 11:1.2380366 12:0.23850876 13:3.3757844 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:248.11519 2:3.733594 3:5.665365 4:0.60242563 5:3.8747697 6:-0.86875516 7:4.103349 8:-5.5583205 9:2.6397762 10:-2.4258728 11:1.8988175 12:0.18379374 13:3.955146 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:242.19643 2:4.2817817 3:6.5729346 4:-3.0386448 5:4.4335294 6:-3.1123533 7:2.1868339 8:-2.5844095 9:2.3099215 10:-2.430057 11:2.4902256 12:-2.3325605 13:0.47856438 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:241.03288 2:1.4821581 3:5.808307 4:-2.39616 5:5.961369 6:-1.6649066 7:3.5143938 8:-2.3326995 9:2.0732746 10:-1.2669894 11:2.6747677 12:-1.4043096 13:0.9791128 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:246.14235 2:1.8884493 3:7.059651 4:-2.7692695 5:1.0374136 6:-1.2982236 7:6.794374 8:-0.7420322 9:2.5448122 10:-2.909608 11:2.4242842 12:-0.029510401 13:3.7721221 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:244.13419 2:3.6203883 3:6.894802 4:-1.1894599 5:2.9650135 6:-1.2876107 7:6.0797014 8:-0.5051606 9:2.5368426 10:-3.7539475 11:3.216127 12:-1.2674811 13:3.3053381 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:239.87688 2:2.9400368 3:9.135444 4:-0.8772742 5:5.2784414 6:-3.056528 7:3.7608438 8:0.06599405 9:3.7350707 10:-2.1114998 11:2.1335418 12:-0.27665168 13:3.777792 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:242.16399 2:2.3133152 3:10.517021 4:0.73365545 5:3.2581239 6:-3.661767 7:4.9117246 8:-1.1386689 9:3.8426237 10:-2.040924 11:1.4202155 12:-2.0014658 13:2.3639169 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:243.47423 2:3.1961317 3:8.552048 4:-4.0327573 5:4.7772965 6:-0.75175846 7:3.9603662 8:-0.5522758 9:4.719573 10:-2.4248817 11:1.2252631 12:-1.7984792 13:0.3467041 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:242.62782 2:2.2792475 3:7.925433 4:-2.2990508 5:6.724567 6:0.09110535 7:5.2961063 8:-1.7694706 9:2.1261563 10:-2.409674 11:3.2974217 12:-1.4067802 13:-0.13526793 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:243.69038 2:2.144253 3:6.681715 4:-2.7410989 5:5.9002934 6:-0.078410335 7:4.574338 8:0.9312302 9:2.7969303 10:-1.9062974 11:3.4522479 12:-1.6454761 13:3.6349213 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:242.4511 2:1.8024685 3:6.0844674 4:-1.5206267 5:6.3618326 6:-1.5654118 7:3.3369446 8:0.7379754 9:3.7431707 10:-3.1184442 11:0.8749637 12:-1.9059032 13:2.6988428 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:241.22594 2:-0.22096175 3:6.7647924 4:-2.8961427 5:2.629932 6:-1.3119329 7:3.1668584 8:-0.8311553 9:2.6502352 10:-2.4235117 11:1.8911963 12:-1.6036835 13:2.7039738 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:241.60223 2:0.27186885 3:7.2047534 4:-2.8087275 5:3.4865222 6:-1.629313 7:3.5476837 8:-0.5595249 9:2.0102682 10:-1.8416498 11:1.4396765 12:-1.3831302 13:3.351476 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:240.41446 2:-0.84284 3:2.5212665 4:-3.238646 5:4.837054 6:-1.3560724 7:2.2810724 8:-2.5697017 9:1.2423818 10:-2.9885406 11:2.1744964 12:-1.30524 13:3.0754719 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:241.70615 2:0.85836184 3:2.358496 4:-6.200405 5:4.8115077 6:-0.8230638 7:3.829356 8:-0.07285787 9:1.5024365 10:-3.0438972 11:2.5214002 12:-1.1465265 13:2.9351344 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:242.50853 2:1.6456918 3:2.9707565 4:-4.013333 5:5.810859 6:-1.3945582 7:3.5722134 8:-3.0583165 9:0.94748765 10:-1.520085 11:0.57224447 12:-3.2970667 13:3.0991201 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:238.46332 2:0.12098028 3:2.0206892 4:-4.1929507 5:3.642394 6:0.010069433 7:4.755107 8:-1.3809315 9:3.3801157 10:-0.32160628 11:2.7462022 12:-2.1775675 13:3.2799706 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:237.72801 2:3.314364 3:3.5627658 4:-3.9649982 5:3.2018583 6:-2.969815 7:3.5409875 8:0.8951516 9:3.3167531 10:-1.3314347 11:1.5560461 12:-2.3841412 13:3.7458477 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:237.15094 2:2.0520535 3:5.1655874 4:-3.099293 5:4.609895 6:-0.9555359 7:4.686827 8:-0.028536875 9:4.5084023 10:-1.4929173 11:2.462752 12:-1.7266561 13:1.761131 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:240.59164 2:2.4835165 3:4.632603 4:-4.640958 5:5.578454 6:-1.1640589 7:2.764458 8:-0.5543793 9:2.1056387 10:-1.6618829 11:3.8614092 12:-2.4774806 13:1.3742212 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:239.7663 2:2.2151768 3:1.500025 4:-2.2694867 5:4.4643626 6:-1.9413306 7:3.6199262 8:-0.29237568 9:3.0428238 10:-3.0209854 11:3.7324169 12:-2.651249 13:2.7232957 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:238.5776 2:4.382646 3:7.5589347 4:-1.0543664 5:4.8643203 6:-1.5125718 7:4.0975604 8:-1.811408 9:2.4457707 10:-2.5666623 11:0.80978537 12:-3.9400952 13:2.03681 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:236.35243 2:4.1133733 3:7.6255097 4:-2.358874 5:3.298487 6:-1.1642885 7:3.5865319 8:-0.8938341 9:1.2444185 10:-2.1507056 11:1.903249 12:-2.544482 13:3.3775887 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:237.81801 2:2.8939297 3:1.6898553 4:-3.1733065 5:4.447594 6:-3.7882798 7:4.18102 8:-0.6173481 9:3.1414 10:-0.60101473 11:6.4977646 12:-0.4547002 13:2.5470347 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:240.44554 2:3.7929444 3:2.9417648 4:-4.3676667 5:3.7572477 6:-1.1275911 7:5.188559 8:-1.027748 9:3.0935407 10:-1.2274308 11:5.2598577 12:-0.29934424 13:2.4234006 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:237.7057 2:2.5463455 3:4.573417 4:-2.9639792 5:4.990019 6:-1.1684077 7:3.5103753 8:-0.79684937 9:2.7872612 10:-3.9555342 11:1.9809659 12:-1.4512615 13:3.1958907 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:239.11092 2:2.980336 3:5.5708914 4:-4.084545 5:4.0042853 6:-1.3171687 7:5.3930182 8:-0.053988 9:3.163349 10:-2.67658 11:4.1071563 12:0.18706387 13:4.684132 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:236.80122 2:5.949596 3:5.9055247 4:-1.2593917 5:2.7048988 6:-2.6438265 7:5.063499 8:-0.4836745 9:6.8379993 10:-1.358986 11:4.4981375 12:-1.8435638 13:1.5690565 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:233.71439 2:2.7235487 3:3.3494196 4:-0.8464918 5:3.90064 6:-0.35389227 7:2.6626394 8:-3.6097767 9:4.879604 10:0.16653046 11:5.1678843 12:-4.241389 13:0.1676377 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:237.45753 2:4.2584224 3:4.7136707 4:-1.7073385 5:3.1297684 6:-1.7140154 7:5.834316 8:-1.7783558 9:3.0855432 10:-1.0998816 11:2.9449236 12:-3.4703982 13:3.7784996 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:252.58844 2:-0.28462723 3:2.492924 4:-5.042383 5:6.7071633 6:-2.4116387 7:8.503762 8:-1.9167982 9:-1.0212947 10:-2.4486163 11:1.3210635 12:-0.21847963 13:2.6995602 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:253.39459 2:2.0669801 3:4.9805694 4:-1.4759749 5:5.0943637 6:-2.559972 7:8.538956 8:-0.5655349 9:1.1071539 10:-2.9496572 11:2.417773 12:-0.72634786 13:2.9524574 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:247.20319 2:3.2765088 3:4.644485 4:-0.48502818 5:3.6944325 6:-2.580395 7:5.17002 8:-0.93919575 9:3.1969545 10:-1.73801 11:3.1133733 12:-3.4275637 13:2.922434 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:268.04056 2:-6.4354 3:-0.10738571 4:0.5516083 5:3.5791879 6:-4.0574336 7:6.8995037 8:-1.7181174 9:5.0891533 10:0.564829 11:1.5280133 12:-5.0135403 13:2.6043904 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:261.3134 2:-4.5505676 3:0.86878836 4:2.111874 5:3.372383 6:-2.973919 7:8.772016 8:-1.4254745 9:5.636474 10:-0.044113886 11:3.0917358 12:-3.89123 13:4.139735 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:241.52455 2:4.4867125 3:3.480489 4:-1.0410256 5:1.606204 6:-3.913437 7:7.357982 8:1.1129218 9:4.3246512 10:-1.9942939 11:3.538929 12:-3.8255658 13:2.954173 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:241.05736 2:3.863199 3:4.5967536 4:0.2240461 5:4.175911 6:-0.15559545 7:8.677643 8:0.22846611 9:2.3790247 10:-3.8037136 11:2.259101 12:-5.5997043 13:2.0374475 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:248.90598 2:11.05158 3:8.812374 4:0.06383466 5:4.350348 6:-3.6000037 7:5.7562137 8:-2.2185001 9:3.4352725 10:-1.9454405 11:4.404977 12:-3.920797 13:3.8285832 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:265.0417 2:19.876335 3:13.606466 4:0.7904309 5:2.985231 6:-8.056846 7:5.0855627 8:-4.42923 9:4.9899287 10:-2.1529949 11:2.9524531 12:-4.872547 13:4.9518113 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:270.76825 2:24.46633 3:15.789654 4:-1.3915186 5:2.4242976 6:-8.977515 7:5.978354 8:-4.754012 9:7.9863634 10:-2.3952327 11:3.976599 12:-5.50701 13:4.933225 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:275.80542 2:25.637308 3:16.51189 4:-2.8915994 5:3.077867 6:-9.275116 7:3.227832 8:-3.7135916 9:9.090151 10:-4.1277256 11:3.9817452 12:-4.963624 13:4.6958303 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:280.6854 2:28.513773 3:15.82349 4:-3.7417831 5:4.618851 6:-8.419274 7:1.7373508 8:-6.7184625 9:9.038691 10:-3.118098 11:4.9348917 12:-5.5177975 13:4.1476007 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:282.623 2:28.300678 3:15.798791 4:-4.509113 5:4.3719277 6:-7.6614394 7:1.6574172 8:-6.5771065 9:7.6676 10:-2.4287405 11:4.631232 12:-6.220168 13:4.983327 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:284.92368 2:31.802439 3:15.303241 4:-3.4888628 5:5.3808312 6:-7.375606 7:0.033073444 8:-7.7686014 9:8.746235 10:-2.0328932 11:4.84846 12:-7.003256 13:4.8088727 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:287.0986 2:30.422377 3:15.105189 4:-3.4973574 5:5.875095 6:-7.77281 7:1.4060415 8:-8.683994 9:8.606392 10:-1.350578 11:4.351829 12:-6.945808 13:4.367854 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:292.6928 2:30.294434 3:13.759554 4:-2.7819204 5:6.2289424 6:-8.08342 7:1.4475236 8:-9.378345 9:8.599286 10:-1.3498336 11:5.465668 12:-7.7265368 13:5.0352783 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:292.75546 2:29.196661 3:13.520959 4:-0.87708694 5:7.103983 6:-8.997315 7:1.0420265 8:-9.031849 9:9.2311325 10:-1.4436601 11:4.9942756 12:-7.6682773 13:4.687245 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:296.63174 2:27.835857 3:13.149926 4:-0.4546589 5:7.0066853 6:-8.549787 7:1.7097929 8:-9.175617 9:7.993785 10:-0.4969924 11:5.1047273 12:-6.844085 13:5.4622507 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:290.31183 2:29.80744 3:13.833265 4:0.8654509 5:8.396301 6:-9.844039 7:2.7048106 8:-10.416432 9:8.435662 10:-0.11752976 11:4.367742 12:-6.90168 13:6.0136766 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
