2 1:148.73845 2:5.965197 3:4.819879 4:-0.81120324 5:2.5759306 6:-8.238283 7:-0.101535924 8:-2.9379292 9:3.5203135 10:-3.3485343 11:5.0508685 12:-2.246202 13:-0.31486708 14:148.73845 15:5.965197 16:4.819879 17:-0.81120324 18:2.5759306 19:-8.238283 20:-0.101535924 21:-2.9379292 22:3.5203135 23:-3.3485343 24:5.0508685 25:-2.246202 26:-0.31486708 
2 1:232.29408 2:1.8714802 3:5.1414948 4:1.649882 5:3.6089103 6:-0.61481446 7:6.6679153 8:-0.814482 9:5.00585 10:-1.0330132 11:2.4624186 12:-3.1320217 13:3.7024896 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:231.16876 2:1.3704821 3:3.7848647 4:-1.472559 5:3.4078877 6:0.3437937 7:5.7691627 8:-0.42011428 9:7.247741 10:-0.9762648 11:4.1907725 12:-3.6465013 13:2.804006 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:231.47437 2:4.9623127 3:5.30474 4:-3.2155232 5:3.4744296 6:-0.03935762 7:3.9637141 8:-2.1647294 9:3.075662 10:-1.9948248 11:4.258624 12:-1.0582697 13:3.889994 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:230.24829 2:4.013061 3:4.820889 4:-2.584103 5:3.973948 6:0.2345415 7:2.6202323 8:-2.923315 9:3.8520606 10:-1.4378519 11:4.1815534 12:-0.14932223 13:5.6889787 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:234.62778 2:4.402603 3:4.096111 4:-4.0877814 5:1.0602639 6:-2.9737895 7:7.967041 8:0.15255997 9:2.5565116 10:-1.1597407 11:6.2213726 12:0.5638137 13:4.66418 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:233.9367 2:3.4078789 3:4.9636 4:-1.5070391 5:2.268297 6:-1.2903166 7:7.2263975 8:0.8149148 9:4.417605 10:-1.2197577 11:5.285455 12:-1.0214666 13:3.1043959 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:229.07729 2:4.183468 3:6.604962 4:0.4340073 5:4.093562 6:-2.9726486 7:2.7042327 8:-1.5775956 9:3.0203035 10:-1.9242659 11:3.663754 12:-2.7406347 13:1.3343513 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:230.70508 2:4.1452813 3:8.113253 4:0.4221824 5:3.408798 6:-0.36174527 7:4.5243235 8:0.07890579 9:6.189002 10:-1.7482584 11:2.954983 12:-3.744466 13:1.5092756 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:225.80948 2:4.676093 3:4.7795734 4:-4.917435 5:0.36397058 6:-3.1023498 7:4.9459395 8:-0.79852355 9:5.212402 10:-0.98814493 11:2.9391708 12:-0.34657443 13:3.430467 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:229.26958 2:4.896913 3:3.8484912 4:-5.2340655 5:-0.21544372 6:-2.5202267 7:5.0432305 8:-2.3191957 9:2.2855208 10:-2.610853 11:4.551683 12:-1.1477969 13:3.6713743 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:230.78581 2:3.6277332 3:4.1844454 4:-1.60375 5:2.0142043 6:-3.713955 7:1.3952937 8:-3.1800508 9:4.003944 10:-0.9833263 11:4.751902 12:-3.3069584 13:1.7086573 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:232.65878 2:2.5804644 3:2.827025 4:-3.2541792 5:0.93823737 6:-2.045969 7:4.201192 8:-1.6916301 9:3.2829163 10:-1.483595 11:4.671952 12:-1.8864429 13:4.052958 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:231.45576 2:5.8464403 3:5.9581685 4:-3.2502785 5:4.746039 6:-0.5755924 7:3.7512264 8:-1.9384017 9:4.850599 10:-1.6956639 11:4.6460958 12:-2.019618 13:2.933641 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:227.99081 2:3.1622622 3:3.7207031 4:-3.6990829 5:5.21102 6:-0.6703412 7:3.5284743 8:-1.8030223 9:3.8077254 10:-1.2827961 11:2.5936716 12:-5.0949183 13:1.8566946 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:228.1075 2:2.076083 3:1.6913378 4:-2.4073048 5:3.6547534 6:-1.3625184 7:5.892332 8:-1.2248285 9:1.4678653 10:-1.2077217 11:2.8345692 12:-2.344333 13:4.0685935 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:232.62932 2:4.7033663 3:4.723885 4:-2.262732 5:3.285106 6:-0.46198538 7:6.2297516 8:-1.5394344 9:1.6412753 10:-3.582262 11:3.1514337 12:-1.8203292 13:4.724701 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:232.7969 2:3.2930665 3:2.1587315 4:-2.9792228 5:4.068754 6:-3.2275941 7:3.2408273 8:-3.3927565 9:3.6625357 10:-0.6209582 11:4.658321 12:-1.0869342 13:4.894016 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:232.69772 2:3.124183 3:2.329267 4:-3.4053345 5:2.820457 6:-3.1758933 7:5.7688184 8:-1.4614803 9:2.46731 10:-1.6757106 11:5.604925 12:-2.0263805 13:3.602949 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:230.31335 2:4.210509 3:3.998863 4:-2.2414606 5:4.33991 6:-3.1312385 7:3.0399673 8:-1.2350829 9:4.575103 10:-0.7304118 11:4.4972415 12:-3.4072888 13:3.9143448 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:229.3484 2:5.3879113 3:6.015959 4:-0.1890583 5:4.0086107 6:-1.8837329 7:4.555904 8:-1.5088502 9:5.4737206 10:-0.56465495 11:2.0020437 12:-2.6308959 13:4.5391245 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:233.42131 2:5.90555 3:2.93115 4:-4.7390313 5:4.403001 6:-2.2554646 7:5.065202 8:-1.9294916 9:4.786763 10:1.2951477 11:5.1619987 12:4.3280836E-4 13:4.742234 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:230.52992 2:6.3183537 3:5.707382 4:-0.5418271 5:5.168408 6:-3.058583 7:3.4551172 8:-2.8655102 9:4.3837175 10:0.79819804 11:5.9102387 12:-0.6303919 13:5.394406 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:232.47685 2:4.353706 3:4.07 4:-0.4452139 5:4.0740433 6:-4.187198 7:3.0802882 8:-0.539809 9:4.9011936 10:-1.6385422 11:5.1962667 12:-2.0449188 13:3.90342 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:234.31702 2:6.462699 3:5.5216074 4:-0.08249477 5:4.3720126 6:-2.882556 7:5.8104215 8:-0.07208427 9:3.7486298 10:-2.7888873 11:2.5902717 12:-3.4600205 13:5.1071053 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:231.64494 2:4.328685 3:4.0003147 4:-1.2178892 5:3.028596 6:0.59137756 7:5.8881125 8:-1.0179677 9:5.51293 10:-2.0831685 11:5.2185106 12:-3.1929715 13:3.2362952 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:232.2777 2:3.2526827 3:4.4521303 4:-1.5810484 5:2.5623302 6:-0.42977855 7:6.4611278 8:0.34832776 9:5.5491953 10:-0.92792845 11:4.5857596 12:-1.5214643 13:3.6362884 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:230.74544 2:1.8309186 3:3.0015144 4:-3.5865364 5:0.40235704 6:-1.6286025 7:5.9458184 8:-1.6011776 9:4.7990184 10:-0.6033246 11:4.66818 12:-1.9899894 13:4.035925 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:230.31046 2:2.676603 3:3.5104954 4:-1.4887978 5:1.0972706 6:-1.885055 7:5.379011 8:-2.2550716 9:4.481019 10:-0.98020065 11:3.7818496 12:-1.1689869 13:4.4768486 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:230.91075 2:4.198716 3:2.614385 4:-3.7196894 5:2.695339 6:-1.1034013 7:6.032716 8:-2.4239194 9:2.1257017 10:-3.1295154 11:4.650409 12:-1.331916 13:4.4776497 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:231.20204 2:4.1762023 3:3.4769313 4:-2.4765139 5:3.103525 6:-0.22713998 7:7.6600747 8:-1.3013489 9:4.0333395 10:-2.1745102 11:4.7690725 12:-2.622387 13:3.423383 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:228.94582 2:3.6009347 3:4.7274547 4:-4.3885145 5:0.2979873 6:-5.0430183 7:4.7348456 8:-1.5733452 9:2.6741397 10:-3.2606778 11:4.331069 12:-0.0862777 13:3.2118073 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:230.3586 2:3.4539366 3:2.9709256 4:-3.727085 5:0.44961178 6:-5.027391 7:5.7033625 8:-1.3238906 9:2.7739244 10:-3.7372112 11:3.8195043 12:-0.5294287 13:2.13333 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:231.35457 2:4.4816494 3:5.8134747 4:-3.2265809 5:2.7210119 6:-1.0336004 7:5.455444 8:-2.0461137 9:2.726877 10:-1.1472793 11:4.9972825 12:-0.76652735 13:2.470657 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:230.78523 2:3.6750758 3:6.3945484 4:-0.6259016 5:2.581995 6:-2.2010431 7:3.3522558 8:-2.034741 9:3.8149347 10:-0.65078217 11:5.283148 12:-2.7251499 13:2.7487676 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:228.41989 2:2.154699 3:3.319587 4:-3.4823391 5:2.2284734 6:-2.790962 7:3.903406 8:-2.0644913 9:2.693187 10:-0.56415933 11:4.865568 12:-1.4285876 13:3.59203 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:231.34776 2:1.96409 3:2.8286164 4:-2.5210874 5:2.2592475 6:-2.312633 7:4.226279 8:-2.149802 9:3.1649709 10:-0.024377862 11:5.3214746 12:-1.9761392 13:3.1574366 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:229.62741 2:2.9758687 3:4.2125225 4:-2.9401903 5:2.507716 6:-2.5663655 7:2.972097 8:-3.2523828 9:2.425173 10:-1.8126143 11:1.7890948 12:-4.591185 13:2.585136 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:230.35342 2:2.1875124 3:4.8206415 4:-2.8275995 5:1.2640184 6:-2.8139963 7:2.580862 8:-3.3053198 9:2.6416898 10:-2.1050453 11:3.2028742 12:-3.3425686 13:3.350195 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:227.19139 2:1.2285998 3:-0.34282768 4:-3.5820546 5:1.3518609 6:-4.2160983 7:5.0261827 8:0.07754449 9:5.1154118 10:-0.8731333 11:4.5351334 12:-0.6868514 13:3.5497272 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:231.13826 2:2.1996758 3:1.465065 4:-3.8421605 5:2.1020834 6:-5.206248 7:5.0373373 8:1.1273313 9:3.9992344 10:-2.155477 11:3.597538 12:-0.104277276 13:4.026157 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:233.00946 2:5.22822 3:3.6508965 4:-3.197948 5:2.7886322 6:-1.4967078 7:5.0697436 8:-1.7813053 9:5.177924 10:0.47947472 11:5.2063346 12:-0.4535721 13:3.9689026 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:232.53195 2:3.9848094 3:2.1362193 4:-2.9648492 5:3.3701198 6:-1.859321 7:4.892791 8:-1.4396343 9:4.8020296 10:0.33861578 11:5.3830323 12:-1.0336488 13:4.1174364 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:227.99304 2:1.9940603 3:2.5206735 4:-2.424826 5:2.2971263 6:-3.7379184 7:2.3728774 8:-2.4412313 9:5.9647512 10:-0.73236984 11:3.5928671 12:-1.4059181 13:2.534221 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:229.02692 2:2.2509909 3:2.877909 4:-2.3431275 5:2.2517343 6:-1.7968032 7:3.0111132 8:-2.454286 9:4.3948164 10:-1.8965884 11:2.0936031 12:-1.8673832 13:3.35946 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:233.93962 2:3.989524 3:5.177153 4:-1.9159452 5:4.4894147 6:-1.3490199 7:3.9497023 8:-1.4502016 9:3.2690144 10:-2.620575 11:3.8017652 12:-1.5678858 13:2.507951 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:232.86107 2:5.395543 3:5.043247 4:-1.9951109 5:2.4627879 6:-3.2225113 7:3.494385 8:-1.9206438 9:4.4716907 10:-2.369471 11:4.2859235 12:-3.35836 13:2.383211 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:234.89766 2:5.448529 3:4.4628687 4:-1.3743992 5:3.34973 6:1.3660432 7:6.924547 8:-2.911173 9:2.201895 10:-2.287692 11:3.8855827 12:-2.6528366 13:3.1197808 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:231.59264 2:4.6022196 3:2.7291932 4:1.2157887 5:4.472636 6:0.6814221 7:4.3323965 8:-2.4825175 9:3.0947108 10:-2.8688624 11:4.233249 12:-2.959859 13:3.9207993 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:232.68909 2:3.593232 3:3.3600247 4:-2.0013483 5:3.672376 6:-1.997236 7:4.553723 8:-1.5408995 9:5.4587736 10:-0.33614033 11:5.2263412 12:-2.4017289 13:3.7998729 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:230.43068 2:1.917425 3:2.2582064 4:-2.283348 5:3.1900644 6:-1.6772459 7:4.6297407 8:-0.8219243 9:4.075184 10:-0.6376604 11:5.0131083 12:-1.7717344 13:2.9808936 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:232.10501 2:2.769032 3:1.7790405 4:-4.4590874 5:-1.1189728 6:-4.316581 7:4.0207973 8:-2.9292276 9:1.6075745 10:-0.4463762 11:3.7706146 12:-4.637135 13:2.8126452 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:232.33934 2:2.638308 3:2.492996 4:-3.0226321 5:0.8683569 6:-3.660277 7:5.7209787 8:-0.90024817 9:3.353993 10:-0.667697 11:3.8748825 12:-3.225117 13:2.352825 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:231.27089 2:3.682895 3:1.259391 4:-2.6574283 5:3.4482164 6:-0.59112525 7:4.522407 8:-2.0018585 9:5.910809 10:-0.24205962 11:4.843759 12:-1.199206 13:4.320337 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:229.85497 2:2.0611892 3:1.2575799 4:-2.7208216 5:3.406121 6:0.1667865 7:6.197141 8:-2.1591852 9:5.353774 10:-1.2454675 11:3.261256 12:-2.0548193 13:2.387324 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:229.10394 2:0.92470986 3:2.508484 4:1.9826151 5:4.0340385 6:1.2066665 7:2.9075282 8:-2.7824512 9:2.9157457 10:-2.0666234 11:5.133113 12:-1.6183752 13:3.3001525 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:230.12848 2:2.3655689 3:2.535993 4:-0.9357738 5:3.8721907 6:-1.8897964 7:3.371287 8:-1.1306635 9:4.266487 10:-1.387208 11:5.2501025 12:-1.151281 13:3.5409105 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:233.73103 2:3.669861 3:4.1298857 4:-3.966465 5:2.3745725 6:-2.863857 7:3.402211 8:-3.074913 9:3.5006182 10:-2.008847 11:3.418842 12:-2.7131855 13:3.5389984 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:234.14317 2:3.558734 3:3.7273107 4:-4.1590037 5:0.3143537 6:-2.3456306 7:4.8268785 8:-3.2837546 9:1.3896859 10:-3.1418805 11:2.6605146 12:-2.1616826 13:3.6574588 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:232.01682 2:4.193487 3:5.8339725 4:-1.4846278 5:2.4659433 6:-2.8525007 7:4.028771 8:-3.1707726 9:2.5426812 10:-1.8870913 11:5.3373137 12:-0.5186281 13:2.7108138 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:233.54625 2:5.337587 3:4.6170387 4:-2.047246 5:2.0858176 6:-3.5320482 7:5.492426 8:-2.147487 9:1.9047817 10:-4.5463595 11:3.8518252 12:-1.8137381 13:3.2172375 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:232.86635 2:4.1244364 3:4.8274508 4:-2.9758248 5:1.8818312 6:-2.4317784 7:5.4571033 8:-0.9972442 9:4.4465322 10:-0.93228716 11:5.827164 12:-1.7882606 13:1.4129207 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:234.91124 2:2.6522567 3:3.1312451 4:-0.27415103 5:3.4444573 6:-1.694833 7:5.219263 8:-2.0482256 9:2.9028563 10:-1.4330052 11:5.613329 12:-2.0429776 13:3.7864494 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:236.30817 2:1.5397538 3:5.3828006 4:0.040911756 5:1.4415462 6:-2.6806185 7:5.373327 8:-2.7839668 9:4.3121715 10:-1.4532584 11:5.7473497 12:-1.7993257 13:3.635013 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:234.96204 2:5.256221 3:4.9476557 4:-1.6966916 5:1.9852265 6:-2.1793466 7:6.1887274 8:-3.092032 9:4.303503 10:-1.2250798 11:5.154057 12:-2.3319027 13:2.7436762 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
